Project,TC,Approach,Policy,FromNode,ToNode
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:updatePorts,java.util.ArrayList:toArray
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:updatePorts,org.jgraph.graph.AbstractCellView:refresh
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:getRoots,java.util.ArrayList:size
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:getRoots,java.util.ArrayList:toArray
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:cellViewsChanged,org.jgraph.graph.GraphLayoutCache$1:<init>
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:cellViewsChanged,org.jgraph.graph.GraphLayoutCache:fireGraphLayoutCacheChanged
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.DefaultCellViewFactory:createPortView,org.jgraph.graph.PortView:<init>
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.DefaultCellViewFactory:createPortView,org.jgraph.graph.DefaultCellViewFactory:createPortView
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.DefaultCellViewFactory:createEdgeView,org.jgraph.graph.EdgeView:<init>
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.DefaultCellViewFactory:createEdgeView,org.jgraph.graph.DefaultCellViewFactory:createEdgeView
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.DefaultCellViewFactory:createVertexView,org.jgraph.graph.VertexView:<init>
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache$1:<init>,java.lang.Object:<init>
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:fireGraphLayoutCacheChanged,org.jgraph.graph.GraphLayoutCache:class$
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:fireGraphLayoutCacheChanged,org.jgraph.event.GraphLayoutCacheEvent:<init>
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.PortView:<init>,org.jgraph.graph.AbstractCellView:<init>
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.EdgeView:<init>,org.jgraph.graph.AbstractCellView:<init>
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.VertexView:<init>,org.jgraph.graph.AbstractCellView:<init>
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:class$,java.lang.Throwable:getMessage
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:class$,java.lang.Class:forName
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.GraphLayoutCache:class$,java.lang.NoClassDefFoundError:<init>
jgraph,ALL,WALA,0-1-CFA,org.jgraph.event.GraphLayoutCacheEvent:<init>,java.util.EventObject:<init>
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.DefaultGraphCellEditor:<init>,org.jgraph.graph.DefaultGraphCellEditor:setBorderSelectionColor
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.DefaultGraphCellEditor:<init>,org.jgraph.graph.DefaultGraphCellEditor:createContainer
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.DefaultGraphCellEditor:<init>,org.jgraph.graph.DefaultGraphCellEditor:createGraphCellEditor
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.DefaultGraphCellEditor:<init>,org.jgraph.graph.DefaultGraphCellEditor:<init>
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.DefaultGraphCellEditor:<init>,java.lang.Object:<init>
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.AbstractCellView:<init>,org.jgraph.graph.AbstractCellView:createAttributeMap
jgraph,ALL,WALA,0-1-CFA,org.jgraph.graph.AbstractCellView:<init>,java.lang.Object:<init>
