ProjectName	TestCase	ApproachName	Policy	Time (ms)	#Extra Iterations
castor-testcases.jar	Ltestcases/TC_BindingType_Map	SALSA	0-1-CFA	135	3
castor-testcases.jar	Ltestcases/TC_AccessMode_List	SALSA	0-1-CFA	267	3
castor-testcases.jar	Ltestcases/TC_VisibilityType_List	SALSA	0-1-CFA	133	3
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Set	SALSA	0-1-CFA	275	3
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Set	SALSA	0-1-CFA	201	3
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Map	SALSA	0-1-CFA	139	3
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Set	SALSA	0-1-CFA	359	3
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Set	SALSA	0-1-CFA	125	3
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Array	SALSA	0-1-CFA	63	2
castor-testcases.jar	Ltestcases/TC_BindingType2_Set	SALSA	0-1-CFA	121	3
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Simple	SALSA	0-1-CFA	60	2
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Array	SALSA	0-1-CFA	56	2
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Map	SALSA	0-1-CFA	129	3
castor-testcases.jar	Ltestcases/TC_EventListenerList_Simple	SALSA	0-1-CFA	110	3
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Simple	SALSA	0-1-CFA	64	2
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Set	SALSA	0-1-CFA	113	3
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Map	SALSA	0-1-CFA	106	3
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Map	SALSA	0-1-CFA	107	3
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Map	SALSA	0-1-CFA	108	3
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Array	SALSA	0-1-CFA	109	2
castor-testcases.jar	Ltestcases/TC_BindingType_List	SALSA	0-1-CFA	196	3
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_List	SALSA	0-1-CFA	118	3
castor-testcases.jar	Ltestcases/TC_AccessMode_Simple	SALSA	0-1-CFA	153	2
castor-testcases.jar	Ltestcases/TC_EventListenerList_List	SALSA	0-1-CFA	178	3
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Set	SALSA	0-1-CFA	108	3
castor-testcases.jar	Ltestcases/TC_AccessMode_Array	SALSA	0-1-CFA	161	2
castor-testcases.jar	Ltestcases/TC_EventListenerList_Map	SALSA	0-1-CFA	142	3
castor-testcases.jar	Ltestcases/TC_VisibilityType_Map	SALSA	0-1-CFA	138	3
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_List	SALSA	0-1-CFA	214	3
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Simple	SALSA	0-1-CFA	76	2
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Simple	SALSA	0-1-CFA	122	2
castor-testcases.jar	Ltestcases/TC_VisibilityType_Array	SALSA	0-1-CFA	118	2
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_List	SALSA	0-1-CFA	144	3
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Array	SALSA	0-1-CFA	115	2
castor-testcases.jar	Ltestcases/TC_BindingType_Array	SALSA	0-1-CFA	111	2
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Set	SALSA	0-1-CFA	235	3
castor-testcases.jar	Ltestcases/TC_BindingType_Set	SALSA	0-1-CFA	100	3
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Simple	SALSA	0-1-CFA	60	2
castor-testcases.jar	Ltestcases/TC_BindingType2_Map	SALSA	0-1-CFA	106	3
castor-testcases.jar	Ltestcases/TC_BindingType2_List	SALSA	0-1-CFA	108	3
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Array	SALSA	0-1-CFA	59	2
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_List	SALSA	0-1-CFA	104	3
castor-testcases.jar	Ltestcases/TC_VisibilityType_Simple	SALSA	0-1-CFA	68	2
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Set	SALSA	0-1-CFA	100	3
castor-testcases.jar	Ltestcases/TC_BindingType2_Array	SALSA	0-1-CFA	56	2
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Array	SALSA	0-1-CFA	55	2
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Array	SALSA	0-1-CFA	54	2
castor-testcases.jar	Ltestcases/TC_BindingType_Simple	SALSA	0-1-CFA	63	2
castor-testcases.jar	Ltestcases/TC_AccessMode_Set	SALSA	1-CFA	226	2
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Simple	SALSA	1-CFA	172	3
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Simple	SALSA	1-CFA	138	3
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Array	SALSA	1-CFA	231	3
castor-testcases.jar	Ltestcases/TC_AccessMode_Map	SALSA	1-CFA	183	3
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Simple	SALSA	1-CFA	87	3
castor-testcases.jar	Ltestcases/TC_EventListenerList_Set	SALSA	1-CFA	88	2
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_List	SALSA	1-CFA	150	3
castor-testcases.jar	Ltestcases/TC_EventListenerList_Array	SALSA	1-CFA	80	3
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Map	SALSA	1-CFA	281	3
castor-testcases.jar	Ltestcases/TC_BindingType2_Simple	SALSA	1-CFA	205	3
castor-testcases.jar	Ltestcases/TC_VisibilityType_Set	SALSA	1-CFA	160	2
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_List	SALSA	1-CFA	270	3
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_List	SALSA	1-CFA	277	3
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Map	SALSA	1-CFA	276	3
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Map	SALSA	1-CFA	303	3
castor-testcases.jar	Ltestcases/TC_BindingType_Map	SALSA	1-CFA	302	3
castor-testcases.jar	Ltestcases/TC_AccessMode_List	SALSA	1-CFA	314	3
castor-testcases.jar	Ltestcases/TC_VisibilityType_List	SALSA	1-CFA	131	3
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Set	SALSA	1-CFA	88	2
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Set	SALSA	1-CFA	175	2
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Map	SALSA	1-CFA	249	3
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Set	SALSA	1-CFA	178	2
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Set	SALSA	1-CFA	160	2
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Array	SALSA	1-CFA	160	3
castor-testcases.jar	Ltestcases/TC_BindingType2_Set	SALSA	1-CFA	153	2
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Simple	SALSA	1-CFA	148	3
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Array	SALSA	1-CFA	159	3
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Map	SALSA	1-CFA	250	3
castor-testcases.jar	Ltestcases/TC_EventListenerList_Simple	SALSA	1-CFA	190	2
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Simple	SALSA	1-CFA	161	3
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Set	SALSA	1-CFA	240	2
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Map	SALSA	1-CFA	166	3
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Map	SALSA	1-CFA	272	3
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Map	SALSA	1-CFA	270	3
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Array	SALSA	1-CFA	257	3
castor-testcases.jar	Ltestcases/TC_BindingType_List	SALSA	1-CFA	304	3
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_List	SALSA	1-CFA	344	3
castor-testcases.jar	Ltestcases/TC_AccessMode_Simple	SALSA	1-CFA	207	3
castor-testcases.jar	Ltestcases/TC_EventListenerList_List	SALSA	1-CFA	272	3
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Set	SALSA	1-CFA	177	2
castor-testcases.jar	Ltestcases/TC_AccessMode_Array	SALSA	1-CFA	186	3
castor-testcases.jar	Ltestcases/TC_EventListenerList_Map	SALSA	1-CFA	313	3
castor-testcases.jar	Ltestcases/TC_VisibilityType_Map	SALSA	1-CFA	263	3
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_List	SALSA	1-CFA	259	3
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Simple	SALSA	1-CFA	178	3
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Simple	SALSA	1-CFA	144	3
castor-testcases.jar	Ltestcases/TC_VisibilityType_Array	SALSA	1-CFA	155	3
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_List	SALSA	1-CFA	242	3
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Array	SALSA	1-CFA	196	3
castor-testcases.jar	Ltestcases/TC_BindingType_Array	SALSA	1-CFA	157	3
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Set	SALSA	1-CFA	159	2
castor-testcases.jar	Ltestcases/TC_BindingType_Set	SALSA	1-CFA	171	2
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Simple	SALSA	1-CFA	220	3
castor-testcases.jar	Ltestcases/TC_BindingType2_Map	SALSA	1-CFA	248	3
castor-testcases.jar	Ltestcases/TC_BindingType2_List	SALSA	1-CFA	277	3
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Array	SALSA	1-CFA	174	3
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_List	SALSA	1-CFA	264	3
castor-testcases.jar	Ltestcases/TC_VisibilityType_Simple	SALSA	1-CFA	186	3
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Set	SALSA	1-CFA	152	2
castor-testcases.jar	Ltestcases/TC_BindingType2_Array	SALSA	1-CFA	164	3
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Array	SALSA	1-CFA	215	3
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Array	SALSA	1-CFA	186	3
castor-testcases.jar	Ltestcases/TC_BindingType_Simple	SALSA	1-CFA	165	3
castor-testcases.jar	Ltestcases/TC_AccessMode_Set	WALA	0-1-CFA	316	0
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Simple	WALA	0-1-CFA	111	0
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Simple	WALA	0-1-CFA	314	0
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Array	WALA	0-1-CFA	117	0
castor-testcases.jar	Ltestcases/TC_AccessMode_Map	WALA	0-1-CFA	307	0
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Simple	WALA	0-1-CFA	136	0
castor-testcases.jar	Ltestcases/TC_EventListenerList_Set	WALA	0-1-CFA	280	0
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_List	WALA	0-1-CFA	158	0
castor-testcases.jar	Ltestcases/TC_EventListenerList_Array	WALA	0-1-CFA	283	0
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Map	WALA	0-1-CFA	137	0
castor-testcases.jar	Ltestcases/TC_BindingType2_Simple	WALA	0-1-CFA	222	0
castor-testcases.jar	Ltestcases/TC_VisibilityType_Set	WALA	0-1-CFA	177	0
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_List	WALA	0-1-CFA	207	0
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_List	WALA	0-1-CFA	184	0
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Map	WALA	0-1-CFA	182	0
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Map	WALA	0-1-CFA	184	0
castor-testcases.jar	Ltestcases/TC_BindingType_Map	WALA	0-1-CFA	171	0
castor-testcases.jar	Ltestcases/TC_AccessMode_List	WALA	0-1-CFA	208	0
castor-testcases.jar	Ltestcases/TC_VisibilityType_List	WALA	0-1-CFA	146	0
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Set	WALA	0-1-CFA	221	0
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Set	WALA	0-1-CFA	153	0
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Map	WALA	0-1-CFA	216	0
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Set	WALA	0-1-CFA	110	0
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Set	WALA	0-1-CFA	246	0
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Array	WALA	0-1-CFA	107	0
castor-testcases.jar	Ltestcases/TC_BindingType2_Set	WALA	0-1-CFA	292	0
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Simple	WALA	0-1-CFA	101	0
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Array	WALA	0-1-CFA	293	0
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Map	WALA	0-1-CFA	140	0
castor-testcases.jar	Ltestcases/TC_EventListenerList_Simple	WALA	0-1-CFA	252	0
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Simple	WALA	0-1-CFA	124	0
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Set	WALA	0-1-CFA	214	0
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Map	WALA	0-1-CFA	135	0
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Map	WALA	0-1-CFA	278	0
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Map	WALA	0-1-CFA	153	0
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Array	WALA	0-1-CFA	254	0
castor-testcases.jar	Ltestcases/TC_BindingType_List	WALA	0-1-CFA	170	0
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_List	WALA	0-1-CFA	184	0
castor-testcases.jar	Ltestcases/TC_AccessMode_Simple	WALA	0-1-CFA	176	0
castor-testcases.jar	Ltestcases/TC_EventListenerList_List	WALA	0-1-CFA	217	0
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Set	WALA	0-1-CFA	261	0
castor-testcases.jar	Ltestcases/TC_AccessMode_Array	WALA	0-1-CFA	165	0
castor-testcases.jar	Ltestcases/TC_EventListenerList_Map	WALA	0-1-CFA	251	0
castor-testcases.jar	Ltestcases/TC_VisibilityType_Map	WALA	0-1-CFA	143	0
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_List	WALA	0-1-CFA	255	0
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Simple	WALA	0-1-CFA	115	0
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Simple	WALA	0-1-CFA	266	0
castor-testcases.jar	Ltestcases/TC_VisibilityType_Array	WALA	0-1-CFA	101	0
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_List	WALA	0-1-CFA	251	0
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Array	WALA	0-1-CFA	89	0
castor-testcases.jar	Ltestcases/TC_BindingType_Array	WALA	0-1-CFA	259	0
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Set	WALA	0-1-CFA	109	0
castor-testcases.jar	Ltestcases/TC_BindingType_Set	WALA	0-1-CFA	241	0
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Simple	WALA	0-1-CFA	124	0
castor-testcases.jar	Ltestcases/TC_BindingType2_Map	WALA	0-1-CFA	229	0
castor-testcases.jar	Ltestcases/TC_BindingType2_List	WALA	0-1-CFA	135	0
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Array	WALA	0-1-CFA	201	0
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_List	WALA	0-1-CFA	144	0
castor-testcases.jar	Ltestcases/TC_VisibilityType_Simple	WALA	0-1-CFA	219	0
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Set	WALA	0-1-CFA	158	0
castor-testcases.jar	Ltestcases/TC_BindingType2_Array	WALA	0-1-CFA	175	0
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Array	WALA	0-1-CFA	175	0
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Array	WALA	0-1-CFA	160	0
castor-testcases.jar	Ltestcases/TC_BindingType_Simple	WALA	0-1-CFA	187	0
castor-testcases.jar	Ltestcases/TC_AccessMode_Set	WALA	1-CFA	425	0
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Simple	WALA	1-CFA	407	0
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Simple	WALA	1-CFA	423	0
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Array	WALA	1-CFA	409	0
castor-testcases.jar	Ltestcases/TC_AccessMode_Map	WALA	1-CFA	398	0
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Simple	WALA	1-CFA	418	0
castor-testcases.jar	Ltestcases/TC_EventListenerList_Set	WALA	1-CFA	415	0
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_List	WALA	1-CFA	409	0
castor-testcases.jar	Ltestcases/TC_EventListenerList_Array	WALA	1-CFA	378	0
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Map	WALA	1-CFA	396	0
castor-testcases.jar	Ltestcases/TC_BindingType2_Simple	WALA	1-CFA	381	0
castor-testcases.jar	Ltestcases/TC_VisibilityType_Set	WALA	1-CFA	387	0
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_List	WALA	1-CFA	377	0
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_List	WALA	1-CFA	398	0
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Map	WALA	1-CFA	381	0
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Map	WALA	1-CFA	397	0
castor-testcases.jar	Ltestcases/TC_BindingType_Map	WALA	1-CFA	387	0
castor-testcases.jar	Ltestcases/TC_AccessMode_List	WALA	1-CFA	396	0
castor-testcases.jar	Ltestcases/TC_VisibilityType_List	WALA	1-CFA	371	0
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Set	WALA	1-CFA	384	0
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Set	WALA	1-CFA	380	0
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Map	WALA	1-CFA	403	0
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Set	WALA	1-CFA	380	0
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Set	WALA	1-CFA	402	0
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Array	WALA	1-CFA	371	0
castor-testcases.jar	Ltestcases/TC_BindingType2_Set	WALA	1-CFA	383	0
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Simple	WALA	1-CFA	429	0
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Array	WALA	1-CFA	376	0
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Map	WALA	1-CFA	374	0
castor-testcases.jar	Ltestcases/TC_EventListenerList_Simple	WALA	1-CFA	402	0
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Simple	WALA	1-CFA	402	0
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Set	WALA	1-CFA	382	0
castor-testcases.jar	Ltestcases/TC_SqlDirtyType_Map	WALA	1-CFA	424	0
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Map	WALA	1-CFA	395	0
castor-testcases.jar	Ltestcases/TC_TableAccessModeType_Map	WALA	1-CFA	375	0
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_Array	WALA	1-CFA	378	0
castor-testcases.jar	Ltestcases/TC_BindingType_List	WALA	1-CFA	410	0
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_List	WALA	1-CFA	381	0
castor-testcases.jar	Ltestcases/TC_AccessMode_Simple	WALA	1-CFA	440	0
castor-testcases.jar	Ltestcases/TC_EventListenerList_List	WALA	1-CFA	397	0
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Set	WALA	1-CFA	378	0
castor-testcases.jar	Ltestcases/TC_AccessMode_Array	WALA	1-CFA	400	0
castor-testcases.jar	Ltestcases/TC_EventListenerList_Map	WALA	1-CFA	393	0
castor-testcases.jar	Ltestcases/TC_VisibilityType_Map	WALA	1-CFA	436	0
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_List	WALA	1-CFA	370	0
castor-testcases.jar	Ltestcases/TC_FieldMappingCollectionType_Simple	WALA	1-CFA	398	0
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Simple	WALA	1-CFA	396	0
castor-testcases.jar	Ltestcases/TC_VisibilityType_Array	WALA	1-CFA	371	0
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_List	WALA	1-CFA	388	0
castor-testcases.jar	Ltestcases/TC_ClassMappingAccessType_Array	WALA	1-CFA	418	0
castor-testcases.jar	Ltestcases/TC_BindingType_Array	WALA	1-CFA	373	0
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Set	WALA	1-CFA	377	0
castor-testcases.jar	Ltestcases/TC_BindingType_Set	WALA	1-CFA	391	0
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Simple	WALA	1-CFA	377	0
castor-testcases.jar	Ltestcases/TC_BindingType2_Map	WALA	1-CFA	445	0
castor-testcases.jar	Ltestcases/TC_BindingType2_List	WALA	1-CFA	395	0
castor-testcases.jar	Ltestcases/TC_FieldTypeCollectionType_Array	WALA	1-CFA	378	0
castor-testcases.jar	Ltestcases/TC_BindXmlAutoNamingType_List	WALA	1-CFA	421	0
castor-testcases.jar	Ltestcases/TC_VisibilityType_Simple	WALA	1-CFA	442	0
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Set	WALA	1-CFA	510	0
castor-testcases.jar	Ltestcases/TC_BindingType2_Array	WALA	1-CFA	410	0
castor-testcases.jar	Ltestcases/TC_BindXmlNodeType_Array	WALA	1-CFA	454	0
castor-testcases.jar	Ltestcases/TC_FieldTypeVisibilityType_Array	WALA	1-CFA	413	0
castor-testcases.jar	Ltestcases/TC_BindingType_Simple	WALA	1-CFA	385	0
james-testcases.jar	Ltestcases/TC_MailImpl_Array	SENECA	0-1-CFA	465	4
james-testcases.jar	Ltestcases/TC_MailImpl_Map	SENECA	0-1-CFA	476	4
james-testcases.jar	Ltestcases/TC_MailImpl_List	SENECA	0-1-CFA	482	4
james-testcases.jar	Ltestcases/TC_MailImpl_Set	SENECA	0-1-CFA	360	4
james-testcases.jar	Ltestcases/TC_MailImpl_Simple	SENECA	0-1-CFA	335	4
james-testcases.jar	Ltestcases/TC_MailImpl_Array	SENECA	1-CFA	535	3
james-testcases.jar	Ltestcases/TC_MailImpl_Map	SENECA	1-CFA	633	3
james-testcases.jar	Ltestcases/TC_MailImpl_List	SENECA	1-CFA	615	3
james-testcases.jar	Ltestcases/TC_MailImpl_Set	SENECA	1-CFA	639	3
james-testcases.jar	Ltestcases/TC_MailImpl_Simple	SENECA	1-CFA	367	3
james-testcases.jar	Ltestcases/TC_MailImpl_Array	SALSA	0-1-CFA	245	2
james-testcases.jar	Ltestcases/TC_MailImpl_Map	SALSA	0-1-CFA	308	3
james-testcases.jar	Ltestcases/TC_MailImpl_List	SALSA	0-1-CFA	171	3
james-testcases.jar	Ltestcases/TC_MailImpl_Set	SALSA	0-1-CFA	156	3
james-testcases.jar	Ltestcases/TC_MailImpl_Simple	SALSA	0-1-CFA	376	3
james-testcases.jar	Ltestcases/TC_MailImpl_Array	SALSA	1-CFA	235	3
james-testcases.jar	Ltestcases/TC_MailImpl_Map	SALSA	1-CFA	252	3
james-testcases.jar	Ltestcases/TC_MailImpl_List	SALSA	1-CFA	345	3
james-testcases.jar	Ltestcases/TC_MailImpl_Set	SALSA	1-CFA	255	2
james-testcases.jar	Ltestcases/TC_MailImpl_Simple	SALSA	1-CFA	194	2
james-testcases.jar	Ltestcases/TC_MailImpl_Array	WALA	0-1-CFA	313	0
james-testcases.jar	Ltestcases/TC_MailImpl_Map	WALA	0-1-CFA	294	0
james-testcases.jar	Ltestcases/TC_MailImpl_List	WALA	0-1-CFA	107	0
james-testcases.jar	Ltestcases/TC_MailImpl_Set	WALA	0-1-CFA	268	0
james-testcases.jar	Ltestcases/TC_MailImpl_Simple	WALA	0-1-CFA	103	0
james-testcases.jar	Ltestcases/TC_MailImpl_Array	WALA	1-CFA	443	0
james-testcases.jar	Ltestcases/TC_MailImpl_Map	WALA	1-CFA	414	0
james-testcases.jar	Ltestcases/TC_MailImpl_List	WALA	1-CFA	391	0
james-testcases.jar	Ltestcases/TC_MailImpl_Set	WALA	1-CFA	538	0
james-testcases.jar	Ltestcases/TC_MailImpl_Simple	WALA	1-CFA	466	0
jgraph-testcases.jar	Ltestcases/TC_AttributeMap_SerializableRectangle2D_List	SENECA	0-1-CFA	447	3
jgraph-testcases.jar	Ltestcases/TC_DefaultGraphModel_Simple	SENECA	0-1-CFA	302	3
jgraph-testcases.jar	Ltestcases/TC_JGraph_Set	SENECA	0-1-CFA	451	3
jgraph-testcases.jar	Ltestcases/TC_DefaultGraphCellEditor_Array	SENECA	0-1-CFA	393	4
jgraph-testcases.jar	Ltestcases/TC_AttributeMap_SerializableRectangle2D_Map	SENECA	0-1-CFA	421	3
jgraph-testcases.jar	Ltestcases/TC_GraphLayoutCache_Simple	SENECA	0-1-CFA	311	4
jgraph-testcases.jar	Ltestcases/TC_DefaultGraphModel_Map	SENECA	0-1-CFA	275	3
jgraph-testcases.jar	Ltestcases/TC_DefaultGraphCellEditor_Map	SENECA	0-1-CFA	432	4
jgraph-testcases.jar	Ltestcases/TC_DefaultGraphCellEditor_List	SENECA	0-1-CFA	319	4
jgraph-testcases.jar	Ltestcases/TC_DefaultGraphModel_List	SENECA	0-1-CFA	319	3
jgraph-testcases.jar	Ltestcases/TC_JGraph_List	SENECA	0-1-CFA	394	3
jgraph-testcases.jar	Ltestcases/TC_AttributeMap_SerializablePoint2D_Array	SENECA	0-1-CFA	211	3
jgraph-testcases.jar	Ltestcases/TC_AttributeMap_SerializablePoint2D_List	SENECA	0-1-CFA	343	3
jgraph-testcases.jar	Ltestcases/TC_JGraph_Map	SENECA	0-1-CFA	422	3
jgraph-testcases.jar	Ltestcases/TC_DefaultGraphModel_Array	SENECA	0-1-CFA	206	3
jgraph-testcases.jar	Ltestcases/TC_GraphLayoutCache_Set	SENECA	0-1-CFA	310	4
jgraph-testcases.jar	Ltestcases/TC_AttributeMap_SerializablePoint2D_Map	SENECA	0-1-CFA	311	3
jgraph-testcases.jar	Ltestcases/TC_DefaultGraphModel_Set	SENECA	0-1-CFA	312	3
jgraph-testcases.jar	Ltestcases/TC_GraphLayoutCache_Map	SENECA	0-1-CFA	331	4
jgraph-testcases.jar	Ltestcases/TC_AttributeMap_SerializableRectangle2D_Set	SENECA	0-1-CFA	281	3
jgraph-testcases.jar	Ltestcases/TC_JGraph_Simple	SENECA	0-1-CFA	317	3
jgraph-testcases.jar	Ltestcases/TC_DefaultGraphCellEditor_Simple	SENECA	0-1-CFA	342	4
