ProjectName	TestCase	ApproachName	Policy	# Nodes	#Edges
pooka	Ltestcases/TC_InputStreamSource_Set	SALSA	1-CFA	1837	3243
pooka	Ltestcases/TC_LexerPage_Map	SALSA	1-CFA	3325	7116
pooka	Ltestcases/TC_InputStreamSource_List	SALSA	1-CFA	2545	5051
pooka	Ltestcases/TC_RecipientType_Map	SALSA	1-CFA	2501	4940
pooka	Ltestcases/TC_RecipientType2_Array	SALSA	1-CFA	1728	3060
pooka	Ltestcases/TC_RecipientType_Set	SALSA	1-CFA	1748	3090
pooka	Ltestcases/TC_RecipientType2_Simple	SALSA	1-CFA	1704	3025
pooka	Ltestcases/TC_EventListenerList_Simple	SALSA	1-CFA	1748	3118
pooka	Ltestcases/TC_LexerPage_List	SALSA	1-CFA	3286	7066
pooka	Ltestcases/TC_RecipientType_Simple	SALSA	1-CFA	1701	3021
pooka	Ltestcases/TC_LexerPage_Array	SALSA	1-CFA	2541	5199
pooka	Ltestcases/TC_InputStreamSource_Simple	SALSA	1-CFA	1790	3173
pooka	Ltestcases/TC_EventListenerList_List	SALSA	1-CFA	2493	4988
pooka	Ltestcases/TC_InputStreamSource_Map	SALSA	1-CFA	2571	5068
pooka	Ltestcases/TC_EventListenerList_Map	SALSA	1-CFA	2524	5029
pooka	Ltestcases/TC_TreeItem_Simple	SALSA	1-CFA	1709	3043
pooka	Ltestcases/TC_RecipientType_Array	SALSA	1-CFA	1725	3056
pooka	Ltestcases/TC_RecipientType_List	SALSA	1-CFA	2475	4923
pooka	Ltestcases/TC_InputStreamSource_Array	SALSA	1-CFA	1800	3188
pooka	Ltestcases/TC_TreeItem_List	SALSA	1-CFA	2483	4951
pooka	Ltestcases/TC_RecipientType2_Map	SALSA	1-CFA	2504	4944
pooka	Ltestcases/TC_RecipientType2_Set	SALSA	1-CFA	1751	3094
pooka	Ltestcases/TC_TreeItem_Map	SALSA	1-CFA	2509	4968
pooka	Ltestcases/TC_TreeItem_Array	SALSA	1-CFA	1733	3072
pooka	Ltestcases/TC_LexerPage_Set	SALSA	1-CFA	2576	5251
pooka	Ltestcases/TC_RecipientType2_List	SALSA	1-CFA	2478	4927
pooka	Ltestcases/TC_TreeItem_Set	WALA	0-1-CFA	1201	2695
pooka	Ltestcases/TC_EventListenerList_Set	WALA	0-1-CFA	1202	2697
pooka	Ltestcases/TC_EventListenerList_Array	WALA	0-1-CFA	1192	2673
pooka	Ltestcases/TC_LexerPage_Simple	WALA	0-1-CFA	1354	3096
pooka	Ltestcases/TC_InputStreamSource_Set	WALA	0-1-CFA	1229	2753
pooka	Ltestcases/TC_LexerPage_Map	WALA	0-1-CFA	1373	3135
pooka	Ltestcases/TC_InputStreamSource_List	WALA	0-1-CFA	1223	2742
pooka	Ltestcases/TC_RecipientType_Map	WALA	0-1-CFA	1200	2685
pooka	Ltestcases/TC_RecipientType2_Array	WALA	0-1-CFA	1190	2666
pooka	Ltestcases/TC_RecipientType_Set	WALA	0-1-CFA	1198	2687
pooka	Ltestcases/TC_RecipientType2_Simple	WALA	0-1-CFA	1185	2657
pooka	Ltestcases/TC_EventListenerList_Simple	WALA	0-1-CFA	1187	2664
pooka	Ltestcases/TC_LexerPage_List	WALA	0-1-CFA	1363	3119
pooka	Ltestcases/TC_RecipientType_Simple	WALA	0-1-CFA	1183	2654
pooka	Ltestcases/TC_LexerPage_Array	WALA	0-1-CFA	1359	3105
pooka	Ltestcases/TC_InputStreamSource_Simple	WALA	0-1-CFA	1214	2719
pooka	Ltestcases/TC_EventListenerList_List	WALA	0-1-CFA	1196	2687
pooka	Ltestcases/TC_InputStreamSource_Map	WALA	0-1-CFA	1231	2750
pooka	Ltestcases/TC_EventListenerList_Map	WALA	0-1-CFA	1204	2695
pooka	Ltestcases/TC_TreeItem_Simple	WALA	0-1-CFA	1186	2662
pooka	Ltestcases/TC_RecipientType_Array	WALA	0-1-CFA	1188	2663
pooka	Ltestcases/TC_RecipientType_List	WALA	0-1-CFA	1192	2677
pooka	Ltestcases/TC_InputStreamSource_Array	WALA	0-1-CFA	1219	2728
pooka	Ltestcases/TC_TreeItem_List	WALA	0-1-CFA	1195	2685
pooka	Ltestcases/TC_RecipientType2_Map	WALA	0-1-CFA	1202	2688
pooka	Ltestcases/TC_RecipientType2_Set	WALA	0-1-CFA	1200	2690
pooka	Ltestcases/TC_TreeItem_Map	WALA	0-1-CFA	1203	2693
pooka	Ltestcases/TC_TreeItem_Array	WALA	0-1-CFA	1191	2671
pooka	Ltestcases/TC_LexerPage_Set	WALA	0-1-CFA	1369	3129
pooka	Ltestcases/TC_RecipientType2_List	WALA	0-1-CFA	1194	2680
pooka	Ltestcases/TC_TreeItem_Set	WALA	1-CFA	3296	7118
pooka	Ltestcases/TC_EventListenerList_Set	WALA	1-CFA	3306	7137
pooka	Ltestcases/TC_EventListenerList_Array	WALA	1-CFA	3278	7098
pooka	Ltestcases/TC_LexerPage_Simple	WALA	1-CFA	4060	9166
pooka	Ltestcases/TC_InputStreamSource_Set	WALA	1-CFA	3361	7229
pooka	Ltestcases/TC_LexerPage_Map	WALA	1-CFA	4109	9253
pooka	Ltestcases/TC_InputStreamSource_List	WALA	1-CFA	3348	7230
pooka	Ltestcases/TC_RecipientType_Map	WALA	1-CFA	3287	7101
pooka	Ltestcases/TC_RecipientType2_Array	WALA	1-CFA	3263	7061
pooka	Ltestcases/TC_RecipientType_Set	WALA	1-CFA	3288	7096
pooka	Ltestcases/TC_RecipientType2_Simple	WALA	1-CFA	3252	7027
pooka	Ltestcases/TC_EventListenerList_Simple	WALA	1-CFA	3267	7079
pooka	Ltestcases/TC_LexerPage_List	WALA	1-CFA	4088	9236
pooka	Ltestcases/TC_RecipientType_Simple	WALA	1-CFA	3249	7023
pooka	Ltestcases/TC_LexerPage_Array	WALA	1-CFA	4071	9192
pooka	Ltestcases/TC_InputStreamSource_Simple	WALA	1-CFA	3321	7171
pooka	Ltestcases/TC_EventListenerList_List	WALA	1-CFA	3295	7142
pooka	Ltestcases/TC_InputStreamSource_Map	WALA	1-CFA	3358	7230
pooka	Ltestcases/TC_EventListenerList_Map	WALA	1-CFA	3305	7142
pooka	Ltestcases/TC_TreeItem_Simple	WALA	1-CFA	3257	7051
pooka	Ltestcases/TC_RecipientType_Array	WALA	1-CFA	3260	7057
pooka	Ltestcases/TC_RecipientType_List	WALA	1-CFA	3277	7101
pooka	Ltestcases/TC_InputStreamSource_Array	WALA	1-CFA	3331	7186
pooka	Ltestcases/TC_TreeItem_List	WALA	1-CFA	3285	7123
pooka	Ltestcases/TC_RecipientType2_Map	WALA	1-CFA	3290	7105
pooka	Ltestcases/TC_RecipientType2_Set	WALA	1-CFA	3291	7100
pooka	Ltestcases/TC_TreeItem_Map	WALA	1-CFA	3295	7123
pooka	Ltestcases/TC_TreeItem_Array	WALA	1-CFA	3268	7079
pooka	Ltestcases/TC_LexerPage_Set	WALA	1-CFA	4099	9231
pooka	Ltestcases/TC_RecipientType2_List	WALA	1-CFA	3280	7105
xalan	Ltestcases/TC_Stylesheet_Simple	SENECA	0-1-CFA	2957	7446
xalan	Ltestcases/TC_ElemForEach_Map	SENECA	0-1-CFA	2983	7549
xalan	Ltestcases/TC_ElemForEach_Simple	SENECA	0-1-CFA	2886	7597
xalan	Ltestcases/TC_Stylesheet_Array	SENECA	0-1-CFA	2962	7455
xalan	Ltestcases/TC_TemplatesImpl_Simple	SENECA	0-1-CFA	2958	7450
xalan	Ltestcases/TC_Stylesheet_List	SENECA	0-1-CFA	2975	7514
xalan	Ltestcases/TC_ElemForEach_Set	SENECA	0-1-CFA	3002	7593
xalan	Ltestcases/TC_UnionPathIterator_List	SENECA	0-1-CFA	2972	7510
xalan	Ltestcases/TC_TemplatesImpl_Set	SENECA	0-1-CFA	3006	7601
xalan	Ltestcases/TC_UnionPathIterator_Simple	SENECA	0-1-CFA	2886	7597
xalan	Ltestcases/TC_UnionPathIterator_Map	SENECA	0-1-CFA	2983	7562
xalan	Ltestcases/TC_Stylesheet_Set	SENECA	0-1-CFA	3005	7597
xalan	Ltestcases/TC_XSLTProcessorApplet_Set	SENECA	0-1-CFA	3000	7592
xalan	Ltestcases/TC_TemplatesImpl_Map	SENECA	0-1-CFA	2987	7557
xalan	Ltestcases/TC_TemplatesImpl_Array	SENECA	0-1-CFA	2963	7459
xalan	Ltestcases/TC_Stylesheet_Map	SENECA	0-1-CFA	2986	7553
xalan	Ltestcases/TC_XSLTProcessorApplet_Array	SENECA	0-1-CFA	2890	7604
xalan	Ltestcases/TC_UnionPathIterator_Set	SENECA	0-1-CFA	3002	7593
xalan	Ltestcases/TC_ElemForEach_Array	SENECA	0-1-CFA	2891	7606
xalan	Ltestcases/TC_ElemForEach_List	SENECA	0-1-CFA	2972	7510
xalan	Ltestcases/TC_XSLTProcessorApplet_List	SENECA	0-1-CFA	2971	7508
xalan	Ltestcases/TC_XSLTProcessorApplet_Map	SENECA	0-1-CFA	2981	7548
xalan	Ltestcases/TC_XSLTProcessorApplet_Simple	SENECA	0-1-CFA	2884	7594
xalan	Ltestcases/TC_TemplatesImpl_List	SENECA	0-1-CFA	2976	7518
xalan	Ltestcases/TC_UnionPathIterator_Array	SENECA	0-1-CFA	2891	7606
xalan	Ltestcases/TC_Stylesheet_Simple	SENECA	1-CFA	6285	14819
xalan	Ltestcases/TC_ElemForEach_Map	SENECA	1-CFA	7055	17030
xalan	Ltestcases/TC_ElemForEach_Simple	SENECA	1-CFA	6282	14816
xalan	Ltestcases/TC_Stylesheet_Array	SENECA	1-CFA	6295	14834
xalan	Ltestcases/TC_TemplatesImpl_Simple	SENECA	1-CFA	6282	14817
xalan	Ltestcases/TC_Stylesheet_List	SENECA	1-CFA	7005	16751
xalan	Ltestcases/TC_ElemForEach_Set	SENECA	1-CFA	7032	16957
xalan	Ltestcases/TC_UnionPathIterator_List	SENECA	1-CFA	7002	16748
xalan	Ltestcases/TC_TemplatesImpl_Set	SENECA	1-CFA	7032	16958
xalan	Ltestcases/TC_UnionPathIterator_Simple	SENECA	1-CFA	6282	14816
xalan	Ltestcases/TC_UnionPathIterator_Map	SENECA	1-CFA	7055	17030
xalan	Ltestcases/TC_Stylesheet_Set	SENECA	1-CFA	7035	16960
xalan	Ltestcases/TC_XSLTProcessorApplet_Set	SENECA	1-CFA	7031	16955
xalan	Ltestcases/TC_TemplatesImpl_Map	SENECA	1-CFA	7055	17031
xalan	Ltestcases/TC_TemplatesImpl_Array	SENECA	1-CFA	6292	14832
xalan	Ltestcases/TC_Stylesheet_Map	SENECA	1-CFA	7058	17033
xalan	Ltestcases/TC_XSLTProcessorApplet_Array	SENECA	1-CFA	6291	14829
xalan	Ltestcases/TC_UnionPathIterator_Set	SENECA	1-CFA	7032	16957
xalan	Ltestcases/TC_ElemForEach_Array	SENECA	1-CFA	6292	14831
xalan	Ltestcases/TC_ElemForEach_List	SENECA	1-CFA	7002	16748
xalan	Ltestcases/TC_XSLTProcessorApplet_List	SENECA	1-CFA	7001	16746
xalan	Ltestcases/TC_XSLTProcessorApplet_Map	SENECA	1-CFA	7054	17028
xalan	Ltestcases/TC_XSLTProcessorApplet_Simple	SENECA	1-CFA	6280	14804
xalan	Ltestcases/TC_TemplatesImpl_List	SENECA	1-CFA	7002	16749
xalan	Ltestcases/TC_UnionPathIterator_Array	SENECA	1-CFA	6292	14831
xalan	Ltestcases/TC_Stylesheet_Simple	SALSA	0-1-CFA	956	1943
xalan	Ltestcases/TC_ElemForEach_Map	SALSA	0-1-CFA	985	2036
xalan	Ltestcases/TC_ElemForEach_Simple	SALSA	0-1-CFA	773	1435
xalan	Ltestcases/TC_Stylesheet_Array	SALSA	0-1-CFA	780	1446
xalan	Ltestcases/TC_TemplatesImpl_Simple	SALSA	0-1-CFA	962	1988
xalan	Ltestcases/TC_Stylesheet_List	SALSA	0-1-CFA	973	2016
xalan	Ltestcases/TC_ElemForEach_Set	SALSA	0-1-CFA	986	2041
xalan	Ltestcases/TC_UnionPathIterator_List	SALSA	0-1-CFA	977	2023
xalan	Ltestcases/TC_TemplatesImpl_Set	SALSA	0-1-CFA	985	2041
xalan	Ltestcases/TC_UnionPathIterator_Simple	SALSA	0-1-CFA	779	1444
xalan	Ltestcases/TC_UnionPathIterator_Map	SALSA	0-1-CFA	991	2045
xalan	Ltestcases/TC_Stylesheet_Set	SALSA	0-1-CFA	988	2043
xalan	Ltestcases/TC_XSLTProcessorApplet_Set	SALSA	0-1-CFA	982	2032
xalan	Ltestcases/TC_TemplatesImpl_Map	SALSA	0-1-CFA	984	2036
xalan	Ltestcases/TC_TemplatesImpl_Array	SALSA	0-1-CFA	777	1444
xalan	Ltestcases/TC_Stylesheet_Map	SALSA	0-1-CFA	987	2038
xalan	Ltestcases/TC_XSLTProcessorApplet_Array	SALSA	0-1-CFA	775	1440
xalan	Ltestcases/TC_UnionPathIterator_Set	SALSA	0-1-CFA	992	2050
xalan	Ltestcases/TC_ElemForEach_Array	SALSA	0-1-CFA	778	1444
xalan	Ltestcases/TC_ElemForEach_List	SALSA	0-1-CFA	971	2014
xalan	Ltestcases/TC_XSLTProcessorApplet_List	SALSA	0-1-CFA	968	2010
xalan	Ltestcases/TC_XSLTProcessorApplet_Map	SALSA	0-1-CFA	982	2032
xalan	Ltestcases/TC_XSLTProcessorApplet_Simple	SALSA	0-1-CFA	765	1418
xalan	Ltestcases/TC_TemplatesImpl_List	SALSA	0-1-CFA	970	2014
xalan	Ltestcases/TC_UnionPathIterator_Array	SALSA	0-1-CFA	784	1453
xalan	Ltestcases/TC_Stylesheet_Simple	SALSA	1-CFA	1715	3039
xalan	Ltestcases/TC_ElemForEach_Map	SALSA	1-CFA	2497	4934
xalan	Ltestcases/TC_ElemForEach_Simple	SALSA	1-CFA	1713	3037
xalan	Ltestcases/TC_Stylesheet_Array	SALSA	1-CFA	1725	3054
xalan	Ltestcases/TC_TemplatesImpl_Simple	SALSA	1-CFA	1713	3039
xalan	Ltestcases/TC_Stylesheet_List	SALSA	1-CFA	2473	4919
xalan	Ltestcases/TC_ElemForEach_Set	SALSA	1-CFA	1761	3107
xalan	Ltestcases/TC_UnionPathIterator_List	SALSA	1-CFA	2484	4936
xalan	Ltestcases/TC_TemplatesImpl_Set	SALSA	1-CFA	1761	3109
xalan	Ltestcases/TC_UnionPathIterator_Simple	SALSA	1-CFA	1726	3056
xalan	Ltestcases/TC_UnionPathIterator_Map	SALSA	1-CFA	2510	4953
xalan	Ltestcases/TC_Stylesheet_Set	SALSA	1-CFA	1763	3109
xalan	Ltestcases/TC_XSLTProcessorApplet_Set	SALSA	1-CFA	1736	3074
xalan	Ltestcases/TC_TemplatesImpl_Map	SALSA	1-CFA	2497	4936
xalan	Ltestcases/TC_TemplatesImpl_Array	SALSA	1-CFA	1723	3054
xalan	Ltestcases/TC_Stylesheet_Map	SALSA	1-CFA	2499	4936
xalan	Ltestcases/TC_XSLTProcessorApplet_Array	SALSA	1-CFA	1719	3048
xalan	Ltestcases/TC_UnionPathIterator_Set	SALSA	1-CFA	1774	3126
xalan	Ltestcases/TC_ElemForEach_Array	SALSA	1-CFA	1723	3052
xalan	Ltestcases/TC_ElemForEach_List	SALSA	1-CFA	2471	4917
xalan	Ltestcases/TC_XSLTProcessorApplet_List	SALSA	1-CFA	2467	4913
xalan	Ltestcases/TC_XSLTProcessorApplet_Map	SALSA	1-CFA	2493	4930
xalan	Ltestcases/TC_XSLTProcessorApplet_Simple	SALSA	1-CFA	1694	3012
xalan	Ltestcases/TC_TemplatesImpl_List	SALSA	1-CFA	2471	4919
xalan	Ltestcases/TC_UnionPathIterator_Array	SALSA	1-CFA	1736	3071
xalan	Ltestcases/TC_Stylesheet_Simple	WALA	0-1-CFA	1185	2655
xalan	Ltestcases/TC_ElemForEach_Map	WALA	0-1-CFA	1200	2684
xalan	Ltestcases/TC_ElemForEach_Simple	WALA	0-1-CFA	1183	2653
xalan	Ltestcases/TC_Stylesheet_Array	WALA	0-1-CFA	1190	2664
xalan	Ltestcases/TC_TemplatesImpl_Simple	WALA	0-1-CFA	1182	2653
xalan	Ltestcases/TC_Stylesheet_List	WALA	0-1-CFA	1194	2678
xalan	Ltestcases/TC_ElemForEach_Set	WALA	0-1-CFA	1198	2686
xalan	Ltestcases/TC_UnionPathIterator_List	WALA	0-1-CFA	1198	2685
xalan	Ltestcases/TC_TemplatesImpl_Set	WALA	0-1-CFA	1197	2686
xalan	Ltestcases/TC_UnionPathIterator_Simple	WALA	0-1-CFA	1189	2662
xalan	Ltestcases/TC_UnionPathIterator_Map	WALA	0-1-CFA	1206	2693
xalan	Ltestcases/TC_Stylesheet_Set	WALA	0-1-CFA	1200	2688
xalan	Ltestcases/TC_XSLTProcessorApplet_Set	WALA	0-1-CFA	1195	2678
xalan	Ltestcases/TC_TemplatesImpl_Map	WALA	0-1-CFA	1199	2684
xalan	Ltestcases/TC_TemplatesImpl_Array	WALA	0-1-CFA	1187	2662
xalan	Ltestcases/TC_Stylesheet_Map	WALA	0-1-CFA	1202	2686
xalan	Ltestcases/TC_XSLTProcessorApplet_Array	WALA	0-1-CFA	1185	2658
xalan	Ltestcases/TC_UnionPathIterator_Set	WALA	0-1-CFA	1204	2695
xalan	Ltestcases/TC_ElemForEach_Array	WALA	0-1-CFA	1188	2662
xalan	Ltestcases/TC_ElemForEach_List	WALA	0-1-CFA	1192	2676
xalan	Ltestcases/TC_XSLTProcessorApplet_List	WALA	0-1-CFA	1189	2672
xalan	Ltestcases/TC_XSLTProcessorApplet_Map	WALA	0-1-CFA	1197	2680
xalan	Ltestcases/TC_XSLTProcessorApplet_Simple	WALA	0-1-CFA	1180	2648
xalan	Ltestcases/TC_TemplatesImpl_List	WALA	0-1-CFA	1191	2676
xalan	Ltestcases/TC_UnionPathIterator_Array	WALA	0-1-CFA	1194	2671
xalan	Ltestcases/TC_Stylesheet_Simple	WALA	1-CFA	3249	7039
xalan	Ltestcases/TC_ElemForEach_Map	WALA	1-CFA	3284	7096
xalan	Ltestcases/TC_ElemForEach_Simple	WALA	1-CFA	3247	7037
xalan	Ltestcases/TC_Stylesheet_Array	WALA	1-CFA	3259	7054
xalan	Ltestcases/TC_TemplatesImpl_Simple	WALA	1-CFA	3247	7039
xalan	Ltestcases/TC_Stylesheet_List	WALA	1-CFA	3276	7098
xalan	Ltestcases/TC_ElemForEach_Set	WALA	1-CFA	3285	7091
xalan	Ltestcases/TC_UnionPathIterator_List	WALA	1-CFA	3287	7115
xalan	Ltestcases/TC_TemplatesImpl_Set	WALA	1-CFA	3285	7093
xalan	Ltestcases/TC_UnionPathIterator_Simple	WALA	1-CFA	3260	7056
xalan	Ltestcases/TC_UnionPathIterator_Map	WALA	1-CFA	3297	7115
xalan	Ltestcases/TC_Stylesheet_Set	WALA	1-CFA	3287	7093
xalan	Ltestcases/TC_XSLTProcessorApplet_Set	WALA	1-CFA	3276	7080
xalan	Ltestcases/TC_TemplatesImpl_Map	WALA	1-CFA	3284	7098
xalan	Ltestcases/TC_TemplatesImpl_Array	WALA	1-CFA	3257	7054
xalan	Ltestcases/TC_Stylesheet_Map	WALA	1-CFA	3286	7098
xalan	Ltestcases/TC_XSLTProcessorApplet_Array	WALA	1-CFA	3253	7048
xalan	Ltestcases/TC_UnionPathIterator_Set	WALA	1-CFA	3298	7110
xalan	Ltestcases/TC_ElemForEach_Array	WALA	1-CFA	3257	7052
xalan	Ltestcases/TC_ElemForEach_List	WALA	1-CFA	3274	7096
xalan	Ltestcases/TC_XSLTProcessorApplet_List	WALA	1-CFA	3270	7092
xalan	Ltestcases/TC_XSLTProcessorApplet_Map	WALA	1-CFA	3280	7092
xalan	Ltestcases/TC_XSLTProcessorApplet_Simple	WALA	1-CFA	3241	7013
xalan	Ltestcases/TC_TemplatesImpl_List	WALA	1-CFA	3274	7098
xalan	Ltestcases/TC_UnionPathIterator_Array	WALA	1-CFA	3270	7071
xerces	Ltestcases/TC_CoreDocumentImpl_List	SENECA	0-1-CFA	3579	17555
xerces	Ltestcases/TC_CoreDocumentImpl_Map	SENECA	0-1-CFA	3549	17376
xerces	Ltestcases/TC_CoreDocumentImpl_Simple	SENECA	0-1-CFA	3435	16933
xerces	Ltestcases/TC_CoreDocumentImpl_Set	SENECA	0-1-CFA	3514	17279
xerces	Ltestcases/TC_CoreDocumentImpl_Array	SENECA	0-1-CFA	3426	16927
xerces	Ltestcases/TC_CoreDocumentImpl_List	SENECA	1-CFA	8092	29199
xerces	Ltestcases/TC_CoreDocumentImpl_Map	SENECA	1-CFA	8166	29518
xerces	Ltestcases/TC_CoreDocumentImpl_Simple	SENECA	1-CFA	7383	27319
xerces	Ltestcases/TC_CoreDocumentImpl_Set	SENECA	1-CFA	8114	29376
xerces	Ltestcases/TC_CoreDocumentImpl_Array	SENECA	1-CFA	7395	27357
xerces	Ltestcases/TC_CoreDocumentImpl_List	SALSA	0-1-CFA	983	2030
xerces	Ltestcases/TC_CoreDocumentImpl_Map	SALSA	0-1-CFA	997	2052
xerces	Ltestcases/TC_CoreDocumentImpl_Simple	SALSA	0-1-CFA	994	1995
xerces	Ltestcases/TC_CoreDocumentImpl_Set	SALSA	0-1-CFA	998	2056
xerces	Ltestcases/TC_CoreDocumentImpl_Array	SALSA	0-1-CFA	786	1452
xerces	Ltestcases/TC_CoreDocumentImpl_List	SALSA	1-CFA	2491	4954
xerces	Ltestcases/TC_CoreDocumentImpl_Map	SALSA	1-CFA	2517	4971
xerces	Ltestcases/TC_CoreDocumentImpl_Simple	SALSA	1-CFA	1717	3043
xerces	Ltestcases/TC_CoreDocumentImpl_Set	SALSA	1-CFA	1764	3112
xerces	Ltestcases/TC_CoreDocumentImpl_Array	SALSA	1-CFA	1731	3060
xerces	Ltestcases/TC_CoreDocumentImpl_List	WALA	0-1-CFA	1204	2691
xerces	Ltestcases/TC_CoreDocumentImpl_Map	WALA	0-1-CFA	1212	2699
xerces	Ltestcases/TC_CoreDocumentImpl_Simple	WALA	0-1-CFA	1195	2668
xerces	Ltestcases/TC_CoreDocumentImpl_Set	WALA	0-1-CFA	1210	2701
xerces	Ltestcases/TC_CoreDocumentImpl_Array	WALA	0-1-CFA	1200	2677
xerces	Ltestcases/TC_CoreDocumentImpl_List	WALA	1-CFA	3293	7123
xerces	Ltestcases/TC_CoreDocumentImpl_Map	WALA	1-CFA	3303	7123
xerces	Ltestcases/TC_CoreDocumentImpl_Simple	WALA	1-CFA	3265	7054
xerces	Ltestcases/TC_CoreDocumentImpl_Set	WALA	1-CFA	3304	7118
xerces	Ltestcases/TC_CoreDocumentImpl_Array	WALA	1-CFA	3276	7079
