ProjectName,TestCase,ApproachName,Policy,Time (ms),#Extra Iterations
castor-testcases.jar,Ltestcases/TC_ClassMappingAccessType_Map,SALSA,0-1-CFA,239,3
castor-testcases.jar,Ltestcases/TC_BindXmlNodeType_Map,SALSA,0-1-CFA,173,3
castor-testcases.jar,Ltestcases/TC_BindingType_Map,SALSA,0-1-CFA,155,3
castor-testcases.jar,Ltestcases/TC_AccessMode_List,SALSA,0-1-CFA,301,3
castor-testcases.jar,Ltestcases/TC_VisibilityType_List,SALSA,0-1-CFA,137,3
castor-testcases.jar,Ltestcases/TC_BindXmlAutoNamingType_Set,SALSA,0-1-CFA,259,3
castor-testcases.jar,Ltestcases/TC_SqlDirtyType_Set,SALSA,0-1-CFA,170,3
castor-testcases.jar,Ltestcases/TC_FieldMappingCollectionType_Map,SALSA,0-1-CFA,142,3
castor-testcases.jar,Ltestcases/TC_TableAccessModeType_Set,SALSA,0-1-CFA,268,3
castor-testcases.jar,Ltestcases/TC_BindXmlNodeType_Set,SALSA,0-1-CFA,117,3
castor-testcases.jar,Ltestcases/TC_FieldMappingCollectionType_Array,SALSA,0-1-CFA,115,2
castor-testcases.jar,Ltestcases/TC_BindingType2_Set,SALSA,0-1-CFA,265,3
castor-testcases.jar,Ltestcases/TC_ClassMappingAccessType_Simple,SALSA,0-1-CFA,62,2
castor-testcases.jar,Ltestcases/TC_TableAccessModeType_Array,SALSA,0-1-CFA,125,2
castor-testcases.jar,Ltestcases/TC_BindXmlAutoNamingType_Map,SALSA,0-1-CFA,271,3
castor-testcases.jar,Ltestcases/TC_EventListenerList_Simple,SALSA,0-1-CFA,135,3
castor-testcases.jar,Ltestcases/TC_BindXmlAutoNamingType_Simple,SALSA,0-1-CFA,187,2
castor-testcases.jar,Ltestcases/TC_ClassMappingAccessType_Set,SALSA,0-1-CFA,222,3
castor-testcases.jar,Ltestcases/TC_SqlDirtyType_Map,SALSA,0-1-CFA,113,3
castor-testcases.jar,Ltestcases/TC_FieldTypeCollectionType_Map,SALSA,0-1-CFA,267,3
castor-testcases.jar,Ltestcases/TC_TableAccessModeType_Map,SALSA,0-1-CFA,131,3
castor-testcases.jar,Ltestcases/TC_BindXmlAutoNamingType_Array,SALSA,0-1-CFA,184,2
castor-testcases.jar,Ltestcases/TC_BindingType_List,SALSA,0-1-CFA,221,3
castor-testcases.jar,Ltestcases/TC_BindXmlNodeType_List,SALSA,0-1-CFA,133,3
castor-testcases.jar,Ltestcases/TC_AccessMode_Simple,SALSA,0-1-CFA,184,2
castor-testcases.jar,Ltestcases/TC_EventListenerList_List,SALSA,0-1-CFA,190,3
castor-testcases.jar,Ltestcases/TC_FieldMappingCollectionType_Set,SALSA,0-1-CFA,126,3
castor-testcases.jar,Ltestcases/TC_AccessMode_Array,SALSA,0-1-CFA,181,2
castor-testcases.jar,Ltestcases/TC_EventListenerList_Map,SALSA,0-1-CFA,189,3
castor-testcases.jar,Ltestcases/TC_VisibilityType_Map,SALSA,0-1-CFA,168,3
castor-testcases.jar,Ltestcases/TC_FieldTypeCollectionType_List,SALSA,0-1-CFA,255,3
castor-testcases.jar,Ltestcases/TC_FieldMappingCollectionType_Simple,SALSA,0-1-CFA,78,2
castor-testcases.jar,Ltestcases/TC_FieldTypeCollectionType_Simple,SALSA,0-1-CFA,136,2
castor-testcases.jar,Ltestcases/TC_VisibilityType_Array,SALSA,0-1-CFA,133,2
castor-testcases.jar,Ltestcases/TC_ClassMappingAccessType_List,SALSA,0-1-CFA,158,3
castor-testcases.jar,Ltestcases/TC_ClassMappingAccessType_Array,SALSA,0-1-CFA,142,2
castor-testcases.jar,Ltestcases/TC_BindingType_Array,SALSA,0-1-CFA,128,2
castor-testcases.jar,Ltestcases/TC_FieldTypeCollectionType_Set,SALSA,0-1-CFA,157,3
castor-testcases.jar,Ltestcases/TC_BindingType_Set,SALSA,0-1-CFA,197,3
castor-testcases.jar,Ltestcases/TC_BindXmlNodeType_Simple,SALSA,0-1-CFA,115,2
castor-testcases.jar,Ltestcases/TC_BindingType2_Map,SALSA,0-1-CFA,122,3
castor-testcases.jar,Ltestcases/TC_BindingType2_List,SALSA,0-1-CFA,275,3
castor-testcases.jar,Ltestcases/TC_FieldTypeCollectionType_Array,SALSA,0-1-CFA,82,2
castor-testcases.jar,Ltestcases/TC_BindXmlAutoNamingType_List,SALSA,0-1-CFA,124,3
castor-testcases.jar,Ltestcases/TC_VisibilityType_Simple,SALSA,0-1-CFA,183,2
castor-testcases.jar,Ltestcases/TC_FieldTypeVisibilityType_Set,SALSA,0-1-CFA,139,3
castor-testcases.jar,Ltestcases/TC_BindingType2_Array,SALSA,0-1-CFA,78,2
castor-testcases.jar,Ltestcases/TC_BindXmlNodeType_Array,SALSA,0-1-CFA,170,2
castor-testcases.jar,Ltestcases/TC_FieldTypeVisibilityType_Array,SALSA,0-1-CFA,68,2
castor-testcases.jar,Ltestcases/TC_BindingType_Simple,SALSA,0-1-CFA,79,2
castor-testcases.jar,Ltestcases/TC_AccessMode_Set,SALSA,1-CFA,251,2
castor-testcases.jar,Ltestcases/TC_TableAccessModeType_Simple,SALSA,1-CFA,210,3
castor-testcases.jar,Ltestcases/TC_SqlDirtyType_Simple,SALSA,1-CFA,195,3
castor-testcases.jar,Ltestcases/TC_SqlDirtyType_Array,SALSA,1-CFA,179,3
castor-testcases.jar,Ltestcases/TC_AccessMode_Map,SALSA,1-CFA,327,3
castor-testcases.jar,Ltestcases/TC_FieldTypeVisibilityType_Simple,SALSA,1-CFA,262,3
castor-testcases.jar,Ltestcases/TC_EventListenerList_Set,SALSA,1-CFA,188,2
castor-testcases.jar,Ltestcases/TC_SqlDirtyType_List,SALSA,1-CFA,357,3
castor-testcases.jar,Ltestcases/TC_EventListenerList_Array,SALSA,1-CFA,280,3
castor-testcases.jar,Ltestcases/TC_FieldTypeVisibilityType_Map,SALSA,1-CFA,377,3
castor-testcases.jar,Ltestcases/TC_BindingType2_Simple,SALSA,1-CFA,242,3
castor-testcases.jar,Ltestcases/TC_VisibilityType_Set,SALSA,1-CFA,175,2
castor-testcases.jar,Ltestcases/TC_FieldMappingCollectionType_List,SALSA,1-CFA,323,3
castor-testcases.jar,Ltestcases/TC_TableAccessModeType_List,SALSA,1-CFA,322,3
castor-testcases.jar,Ltestcases/TC_ClassMappingAccessType_Map,SALSA,1-CFA,337,3
castor-testcases.jar,Ltestcases/TC_BindXmlNodeType_Map,SALSA,1-CFA,373,3
castor-testcases.jar,Ltestcases/TC_BindingType_Map,SALSA,1-CFA,314,3
castor-testcases.jar,Ltestcases/TC_AccessMode_List,SALSA,1-CFA,343,3
castor-testcases.jar,Ltestcases/TC_VisibilityType_List,SALSA,1-CFA,342,3
castor-testcases.jar,Ltestcases/TC_BindXmlAutoNamingType_Set,SALSA,1-CFA,215,2
castor-testcases.jar,Ltestcases/TC_SqlDirtyType_Set,SALSA,1-CFA,216,2
castor-testcases.jar,Ltestcases/TC_FieldMappingCollectionType_Map,SALSA,1-CFA,345,3
castor-testcases.jar,Ltestcases/TC_TableAccessModeType_Set,SALSA,1-CFA,257,2
castor-testcases.jar,Ltestcases/TC_BindXmlNodeType_Set,SALSA,1-CFA,237,2
castor-testcases.jar,Ltestcases/TC_FieldMappingCollectionType_Array,SALSA,1-CFA,223,3
castor-testcases.jar,Ltestcases/TC_BindingType2_Set,SALSA,1-CFA,208,2
castor-testcases.jar,Ltestcases/TC_ClassMappingAccessType_Simple,SALSA,1-CFA,198,3
castor-testcases.jar,Ltestcases/TC_TableAccessModeType_Array,SALSA,1-CFA,215,3
castor-testcases.jar,Ltestcases/TC_BindXmlAutoNamingType_Map,SALSA,1-CFA,399,3
castor-testcases.jar,Ltestcases/TC_EventListenerList_Simple,SALSA,1-CFA,323,2
castor-testcases.jar,Ltestcases/TC_BindXmlAutoNamingType_Simple,SALSA,1-CFA,188,3
castor-testcases.jar,Ltestcases/TC_ClassMappingAccessType_Set,SALSA,1-CFA,184,2
castor-testcases.jar,Ltestcases/TC_SqlDirtyType_Map,SALSA,1-CFA,384,3
castor-testcases.jar,Ltestcases/TC_FieldTypeCollectionType_Map,SALSA,1-CFA,384,3
castor-testcases.jar,Ltestcases/TC_TableAccessModeType_Map,SALSA,1-CFA,409,3
castor-testcases.jar,Ltestcases/TC_BindXmlAutoNamingType_Array,SALSA,1-CFA,225,3
castor-testcases.jar,Ltestcases/TC_BindingType_List,SALSA,1-CFA,352,3
castor-testcases.jar,Ltestcases/TC_BindXmlNodeType_List,SALSA,1-CFA,361,3
castor-testcases.jar,Ltestcases/TC_AccessMode_Simple,SALSA,1-CFA,221,3
castor-testcases.jar,Ltestcases/TC_EventListenerList_List,SALSA,1-CFA,304,3
castor-testcases.jar,Ltestcases/TC_FieldMappingCollectionType_Set,SALSA,1-CFA,233,2
castor-testcases.jar,Ltestcases/TC_AccessMode_Array,SALSA,1-CFA,235,3
castor-testcases.jar,Ltestcases/TC_EventListenerList_Map,SALSA,1-CFA,347,3
castor-testcases.jar,Ltestcases/TC_VisibilityType_Map,SALSA,1-CFA,366,3
castor-testcases.jar,Ltestcases/TC_FieldTypeCollectionType_List,SALSA,1-CFA,359,3
castor-testcases.jar,Ltestcases/TC_FieldMappingCollectionType_Simple,SALSA,1-CFA,242,3
castor-testcases.jar,Ltestcases/TC_FieldTypeCollectionType_Simple,SALSA,1-CFA,169,3
castor-testcases.jar,Ltestcases/TC_VisibilityType_Array,SALSA,1-CFA,209,3
castor-testcases.jar,Ltestcases/TC_ClassMappingAccessType_List,SALSA,1-CFA,377,3
castor-testcases.jar,Ltestcases/TC_ClassMappingAccessType_Array,SALSA,1-CFA,246,3
castor-testcases.jar,Ltestcases/TC_BindingType_Array,SALSA,1-CFA,201,3
castor-testcases.jar,Ltestcases/TC_FieldTypeCollectionType_Set,SALSA,1-CFA,215,2
castor-testcases.jar,Ltestcases/TC_BindingType_Set,SALSA,1-CFA,213,2
castor-testcases.jar,Ltestcases/TC_BindXmlNodeType_Simple,SALSA,1-CFA,190,3
castor-testcases.jar,Ltestcases/TC_BindingType2_Map,SALSA,1-CFA,334,3
castor-testcases.jar,Ltestcases/TC_BindingType2_List,SALSA,1-CFA,363,3
castor-testcases.jar,Ltestcases/TC_FieldTypeCollectionType_Array,SALSA,1-CFA,234,3
castor-testcases.jar,Ltestcases/TC_BindXmlAutoNamingType_List,SALSA,1-CFA,354,3
castor-testcases.jar,Ltestcases/TC_VisibilityType_Simple,SALSA,1-CFA,313,3
castor-testcases.jar,Ltestcases/TC_FieldTypeVisibilityType_Set,SALSA,1-CFA,147,2
castor-testcases.jar,Ltestcases/TC_BindingType2_Array,SALSA,1-CFA,116,3
castor-testcases.jar,Ltestcases/TC_BindXmlNodeType_Array,SALSA,1-CFA,130,3
castor-testcases.jar,Ltestcases/TC_FieldTypeVisibilityType_Array,SALSA,1-CFA,95,3
castor-testcases.jar,Ltestcases/TC_BindingType_Simple,SALSA,1-CFA,98,3
castor-testcases.jar,Ltestcases/TC_AccessMode_Set,WALA,0-1-CFA,394,0
castor-testcases.jar,Ltestcases/TC_TableAccessModeType_Simple,WALA,0-1-CFA,124,0
castor-testcases.jar,Ltestcases/TC_SqlDirtyType_Simple,WALA,0-1-CFA,378,0
castor-testcases.jar,Ltestcases/TC_SqlDirtyType_Array,WALA,0-1-CFA,125,0
castor-testcases.jar,Ltestcases/TC_AccessMode_Map,WALA,0-1-CFA,138,0
castor-testcases.jar,Ltestcases/TC_FieldTypeVisibilityType_Simple,WALA,0-1-CFA,132,0
castor-testcases.jar,Ltestcases/TC_EventListenerList_Set,WALA,0-1-CFA,143,0
castor-testcases.jar,Ltestcases/TC_SqlDirtyType_List,WALA,0-1-CFA,136,0
castor-testcases.jar,Ltestcases/TC_EventListenerList_Array,WALA,0-1-CFA,133,0
castor-testcases.jar,Ltestcases/TC_FieldTypeVisibilityType_Map,WALA,0-1-CFA,114,0
castor-testcases.jar,Ltestcases/TC_BindingType2_Simple,WALA,0-1-CFA,122,0
castor-testcases.jar,Ltestcases/TC_VisibilityType_Set,WALA,0-1-CFA,120,0
castor-testcases.jar,Ltestcases/TC_FieldMappingCollectionType_List,WALA,0-1-CFA,126,0
castor-testcases.jar,Ltestcases/TC_TableAccessModeType_List,WALA,0-1-CFA,111,0
castor-testcases.jar,Ltestcases/TC_ClassMappingAccessType_Map,WALA,0-1-CFA,109,0
castor-testcases.jar,Ltestcases/TC_BindXmlNodeType_Map,WALA,0-1-CFA,114,0
castor-testcases.jar,Ltestcases/TC_BindingType_Map,WALA,0-1-CFA,121,0
castor-testcases.jar,Ltestcases/TC_AccessMode_List,WALA,0-1-CFA,271,0
castor-testcases.jar,Ltestcases/TC_VisibilityType_List,WALA,0-1-CFA,189,0
castor-testcases.jar,Ltestcases/TC_BindXmlAutoNamingType_Set,WALA,0-1-CFA,265,0
castor-testcases.jar,Ltestcases/TC_SqlDirtyType_Set,WALA,0-1-CFA,157,0
castor-testcases.jar,Ltestcases/TC_FieldMappingCollectionType_Map,WALA,0-1-CFA,294,0
castor-testcases.jar,Ltestcases/TC_TableAccessModeType_Set,WALA,0-1-CFA,144,0
castor-testcases.jar,Ltestcases/TC_BindXmlNodeType_Set,WALA,0-1-CFA,307,0
castor-testcases.jar,Ltestcases/TC_FieldMappingCollectionType_Array,WALA,0-1-CFA,168,0
castor-testcases.jar,Ltestcases/TC_BindingType2_Set,WALA,0-1-CFA,374,0
castor-testcases.jar,Ltestcases/TC_ClassMappingAccessType_Simple,WALA,0-1-CFA,124,0
castor-testcases.jar,Ltestcases/TC_TableAccessModeType_Array,WALA,0-1-CFA,132,0
castor-testcases.jar,Ltestcases/TC_BindXmlAutoNamingType_Map,WALA,0-1-CFA,123,0
castor-testcases.jar,Ltestcases/TC_EventListenerList_Simple,WALA,0-1-CFA,106,0
castor-testcases.jar,Ltestcases/TC_BindXmlAutoNamingType_Simple,WALA,0-1-CFA,98,0
castor-testcases.jar,Ltestcases/TC_ClassMappingAccessType_Set,WALA,0-1-CFA,112,0
castor-testcases.jar,Ltestcases/TC_SqlDirtyType_Map,WALA,0-1-CFA,96,0
castor-testcases.jar,Ltestcases/TC_FieldTypeCollectionType_Map,WALA,0-1-CFA,106,0
castor-testcases.jar,Ltestcases/TC_TableAccessModeType_Map,WALA,0-1-CFA,127,0
castor-testcases.jar,Ltestcases/TC_BindXmlAutoNamingType_Array,WALA,0-1-CFA,116,0
castor-testcases.jar,Ltestcases/TC_BindingType_List,WALA,0-1-CFA,146,0
castor-testcases.jar,Ltestcases/TC_BindXmlNodeType_List,WALA,0-1-CFA,131,0
castor-testcases.jar,Ltestcases/TC_AccessMode_Simple,WALA,0-1-CFA,128,0
castor-testcases.jar,Ltestcases/TC_EventListenerList_List,WALA,0-1-CFA,111,0
castor-testcases.jar,Ltestcases/TC_FieldMappingCollectionType_Set,WALA,0-1-CFA,116,0
castor-testcases.jar,Ltestcases/TC_AccessMode_Array,WALA,0-1-CFA,199,0
castor-testcases.jar,Ltestcases/TC_EventListenerList_Map,WALA,0-1-CFA,265,0
castor-testcases.jar,Ltestcases/TC_VisibilityType_Map,WALA,0-1-CFA,163,0
castor-testcases.jar,Ltestcases/TC_FieldTypeCollectionType_List,WALA,0-1-CFA,295,0
castor-testcases.jar,Ltestcases/TC_FieldMappingCollectionType_Simple,WALA,0-1-CFA,150,0
castor-testcases.jar,Ltestcases/TC_FieldTypeCollectionType_Simple,WALA,0-1-CFA,323,0
castor-testcases.jar,Ltestcases/TC_VisibilityType_Array,WALA,0-1-CFA,136,0
castor-testcases.jar,Ltestcases/TC_ClassMappingAccessType_List,WALA,0-1-CFA,314,0
castor-testcases.jar,Ltestcases/TC_ClassMappingAccessType_Array,WALA,0-1-CFA,144,0
castor-testcases.jar,Ltestcases/TC_BindingType_Array,WALA,0-1-CFA,111,0
castor-testcases.jar,Ltestcases/TC_FieldTypeCollectionType_Set,WALA,0-1-CFA,100,0
castor-testcases.jar,Ltestcases/TC_BindingType_Set,WALA,0-1-CFA,110,0
castor-testcases.jar,Ltestcases/TC_BindXmlNodeType_Simple,WALA,0-1-CFA,109,0
castor-testcases.jar,Ltestcases/TC_BindingType2_Map,WALA,0-1-CFA,111,0
castor-testcases.jar,Ltestcases/TC_BindingType2_List,WALA,0-1-CFA,104,0
castor-testcases.jar,Ltestcases/TC_FieldTypeCollectionType_Array,WALA,0-1-CFA,135,0
castor-testcases.jar,Ltestcases/TC_BindXmlAutoNamingType_List,WALA,0-1-CFA,107,0
castor-testcases.jar,Ltestcases/TC_VisibilityType_Simple,WALA,0-1-CFA,103,0
castor-testcases.jar,Ltestcases/TC_FieldTypeVisibilityType_Set,WALA,0-1-CFA,99,0
castor-testcases.jar,Ltestcases/TC_BindingType2_Array,WALA,0-1-CFA,97,0
castor-testcases.jar,Ltestcases/TC_BindXmlNodeType_Array,WALA,0-1-CFA,100,0
castor-testcases.jar,Ltestcases/TC_FieldTypeVisibilityType_Array,WALA,0-1-CFA,100,0
castor-testcases.jar,Ltestcases/TC_BindingType_Simple,WALA,0-1-CFA,102,0
castor-testcases.jar,Ltestcases/TC_AccessMode_Set,WALA,1-CFA,481,0
castor-testcases.jar,Ltestcases/TC_TableAccessModeType_Simple,WALA,1-CFA,256,0
castor-testcases.jar,Ltestcases/TC_SqlDirtyType_Simple,WALA,1-CFA,252,0
castor-testcases.jar,Ltestcases/TC_SqlDirtyType_Array,WALA,1-CFA,257,0
castor-testcases.jar,Ltestcases/TC_AccessMode_Map,WALA,1-CFA,274,0
castor-testcases.jar,Ltestcases/TC_FieldTypeVisibilityType_Simple,WALA,1-CFA,265,0
castor-testcases.jar,Ltestcases/TC_EventListenerList_Set,WALA,1-CFA,391,0
castor-testcases.jar,Ltestcases/TC_SqlDirtyType_List,WALA,1-CFA,506,0
castor-testcases.jar,Ltestcases/TC_EventListenerList_Array,WALA,1-CFA,452,0
castor-testcases.jar,Ltestcases/TC_FieldTypeVisibilityType_Map,WALA,1-CFA,497,0
castor-testcases.jar,Ltestcases/TC_BindingType2_Simple,WALA,1-CFA,531,0
castor-testcases.jar,Ltestcases/TC_VisibilityType_Set,WALA,1-CFA,294,0
castor-testcases.jar,Ltestcases/TC_FieldMappingCollectionType_List,WALA,1-CFA,242,0
castor-testcases.jar,Ltestcases/TC_TableAccessModeType_List,WALA,1-CFA,256,0
castor-testcases.jar,Ltestcases/TC_ClassMappingAccessType_Map,WALA,1-CFA,235,0
castor-testcases.jar,Ltestcases/TC_BindXmlNodeType_Map,WALA,1-CFA,237,0
castor-testcases.jar,Ltestcases/TC_BindingType_Map,WALA,1-CFA,214,0
castor-testcases.jar,Ltestcases/TC_AccessMode_List,WALA,1-CFA,443,0
castor-testcases.jar,Ltestcases/TC_VisibilityType_List,WALA,1-CFA,421,0
castor-testcases.jar,Ltestcases/TC_BindXmlAutoNamingType_Set,WALA,1-CFA,397,0
castor-testcases.jar,Ltestcases/TC_SqlDirtyType_Set,WALA,1-CFA,419,0
castor-testcases.jar,Ltestcases/TC_FieldMappingCollectionType_Map,WALA,1-CFA,432,0
castor-testcases.jar,Ltestcases/TC_TableAccessModeType_Set,WALA,1-CFA,232,0
castor-testcases.jar,Ltestcases/TC_BindXmlNodeType_Set,WALA,1-CFA,232,0
castor-testcases.jar,Ltestcases/TC_FieldMappingCollectionType_Array,WALA,1-CFA,239,0
castor-testcases.jar,Ltestcases/TC_BindingType2_Set,WALA,1-CFA,223,0
castor-testcases.jar,Ltestcases/TC_ClassMappingAccessType_Simple,WALA,1-CFA,252,0
castor-testcases.jar,Ltestcases/TC_TableAccessModeType_Array,WALA,1-CFA,237,0
castor-testcases.jar,Ltestcases/TC_BindXmlAutoNamingType_Map,WALA,1-CFA,404,0
castor-testcases.jar,Ltestcases/TC_EventListenerList_Simple,WALA,1-CFA,509,0
castor-testcases.jar,Ltestcases/TC_BindXmlAutoNamingType_Simple,WALA,1-CFA,473,0
castor-testcases.jar,Ltestcases/TC_ClassMappingAccessType_Set,WALA,1-CFA,484,0
castor-testcases.jar,Ltestcases/TC_SqlDirtyType_Map,WALA,1-CFA,496,0
castor-testcases.jar,Ltestcases/TC_FieldTypeCollectionType_Map,WALA,1-CFA,271,0
castor-testcases.jar,Ltestcases/TC_TableAccessModeType_Map,WALA,1-CFA,226,0
castor-testcases.jar,Ltestcases/TC_BindXmlAutoNamingType_Array,WALA,1-CFA,227,0
castor-testcases.jar,Ltestcases/TC_BindingType_List,WALA,1-CFA,258,0
castor-testcases.jar,Ltestcases/TC_BindXmlNodeType_List,WALA,1-CFA,255,0
castor-testcases.jar,Ltestcases/TC_AccessMode_Simple,WALA,1-CFA,250,0
castor-testcases.jar,Ltestcases/TC_EventListenerList_List,WALA,1-CFA,444,0
castor-testcases.jar,Ltestcases/TC_FieldMappingCollectionType_Set,WALA,1-CFA,528,0
castor-testcases.jar,Ltestcases/TC_AccessMode_Array,WALA,1-CFA,560,0
castor-testcases.jar,Ltestcases/TC_EventListenerList_Map,WALA,1-CFA,530,0
castor-testcases.jar,Ltestcases/TC_VisibilityType_Map,WALA,1-CFA,558,0
castor-testcases.jar,Ltestcases/TC_FieldTypeCollectionType_List,WALA,1-CFA,375,0
castor-testcases.jar,Ltestcases/TC_FieldMappingCollectionType_Simple,WALA,1-CFA,242,0
castor-testcases.jar,Ltestcases/TC_FieldTypeCollectionType_Simple,WALA,1-CFA,231,0
castor-testcases.jar,Ltestcases/TC_VisibilityType_Array,WALA,1-CFA,240,0
castor-testcases.jar,Ltestcases/TC_ClassMappingAccessType_List,WALA,1-CFA,263,0
castor-testcases.jar,Ltestcases/TC_ClassMappingAccessType_Array,WALA,1-CFA,520,0
castor-testcases.jar,Ltestcases/TC_BindingType_Array,WALA,1-CFA,497,0
castor-testcases.jar,Ltestcases/TC_FieldTypeCollectionType_Set,WALA,1-CFA,515,0
castor-testcases.jar,Ltestcases/TC_BindingType_Set,WALA,1-CFA,531,0
castor-testcases.jar,Ltestcases/TC_BindXmlNodeType_Simple,WALA,1-CFA,524,0
castor-testcases.jar,Ltestcases/TC_BindingType2_Map,WALA,1-CFA,339,0
castor-testcases.jar,Ltestcases/TC_BindingType2_List,WALA,1-CFA,238,0
castor-testcases.jar,Ltestcases/TC_FieldTypeCollectionType_Array,WALA,1-CFA,230,0
castor-testcases.jar,Ltestcases/TC_BindXmlAutoNamingType_List,WALA,1-CFA,221,0
castor-testcases.jar,Ltestcases/TC_VisibilityType_Simple,WALA,1-CFA,257,0
castor-testcases.jar,Ltestcases/TC_FieldTypeVisibilityType_Set,WALA,1-CFA,489,0
castor-testcases.jar,Ltestcases/TC_BindingType2_Array,WALA,1-CFA,517,0
castor-testcases.jar,Ltestcases/TC_BindXmlNodeType_Array,WALA,1-CFA,507,0
castor-testcases.jar,Ltestcases/TC_FieldTypeVisibilityType_Array,WALA,1-CFA,495,0
castor-testcases.jar,Ltestcases/TC_BindingType_Simple,WALA,1-CFA,572,0
james-testcases.jar,Ltestcases/TC_MailImpl_Array,SENECA,0-1-CFA,534,4
james-testcases.jar,Ltestcases/TC_MailImpl_Map,SENECA,0-1-CFA,486,4
james-testcases.jar,Ltestcases/TC_MailImpl_List,SENECA,0-1-CFA,577,4
james-testcases.jar,Ltestcases/TC_MailImpl_Set,SENECA,0-1-CFA,420,4
james-testcases.jar,Ltestcases/TC_MailImpl_Simple,SENECA,0-1-CFA,399,4
james-testcases.jar,Ltestcases/TC_MailImpl_Array,SENECA,1-CFA,780,3
james-testcases.jar,Ltestcases/TC_MailImpl_Map,SENECA,1-CFA,370,3
james-testcases.jar,Ltestcases/TC_MailImpl_List,SENECA,1-CFA,304,3
james-testcases.jar,Ltestcases/TC_MailImpl_Set,SENECA,1-CFA,389,3
james-testcases.jar,Ltestcases/TC_MailImpl_Simple,SENECA,1-CFA,433,3
james-testcases.jar,Ltestcases/TC_MailImpl_Array,SALSA,0-1-CFA,215,2
james-testcases.jar,Ltestcases/TC_MailImpl_Map,SALSA,0-1-CFA,255,3
james-testcases.jar,Ltestcases/TC_MailImpl_List,SALSA,0-1-CFA,162,3
james-testcases.jar,Ltestcases/TC_MailImpl_Set,SALSA,0-1-CFA,167,3
james-testcases.jar,Ltestcases/TC_MailImpl_Simple,SALSA,0-1-CFA,349,3
james-testcases.jar,Ltestcases/TC_MailImpl_Array,SALSA,1-CFA,208,3
james-testcases.jar,Ltestcases/TC_MailImpl_Map,SALSA,1-CFA,200,3
james-testcases.jar,Ltestcases/TC_MailImpl_List,SALSA,1-CFA,162,3
james-testcases.jar,Ltestcases/TC_MailImpl_Set,SALSA,1-CFA,96,2
james-testcases.jar,Ltestcases/TC_MailImpl_Simple,SALSA,1-CFA,195,2
james-testcases.jar,Ltestcases/TC_MailImpl_Array,WALA,0-1-CFA,325,0
james-testcases.jar,Ltestcases/TC_MailImpl_Map,WALA,0-1-CFA,303,0
james-testcases.jar,Ltestcases/TC_MailImpl_List,WALA,0-1-CFA,119,0
james-testcases.jar,Ltestcases/TC_MailImpl_Set,WALA,0-1-CFA,304,0
james-testcases.jar,Ltestcases/TC_MailImpl_Simple,WALA,0-1-CFA,95,0
james-testcases.jar,Ltestcases/TC_MailImpl_Array,WALA,1-CFA,496,0
james-testcases.jar,Ltestcases/TC_MailImpl_Map,WALA,1-CFA,239,0
james-testcases.jar,Ltestcases/TC_MailImpl_List,WALA,1-CFA,224,0
james-testcases.jar,Ltestcases/TC_MailImpl_Set,WALA,1-CFA,223,0
james-testcases.jar,Ltestcases/TC_MailImpl_Simple,WALA,1-CFA,228,0
jgraph-testcases.jar,Ltestcases/TC_AttributeMap_SerializableRectangle2D_List,SENECA,0-1-CFA,508,3
jgraph-testcases.jar,Ltestcases/TC_DefaultGraphModel_Simple,SENECA,0-1-CFA,312,3
jgraph-testcases.jar,Ltestcases/TC_JGraph_Set,SENECA,0-1-CFA,431,3
jgraph-testcases.jar,Ltestcases/TC_DefaultGraphCellEditor_Array,SENECA,0-1-CFA,341,4
jgraph-testcases.jar,Ltestcases/TC_AttributeMap_SerializableRectangle2D_Map,SENECA,0-1-CFA,520,3
jgraph-testcases.jar,Ltestcases/TC_GraphLayoutCache_Simple,SENECA,0-1-CFA,181,4
jgraph-testcases.jar,Ltestcases/TC_DefaultGraphModel_Map,SENECA,0-1-CFA,216,3
jgraph-testcases.jar,Ltestcases/TC_DefaultGraphCellEditor_Map,SENECA,0-1-CFA,228,4
jgraph-testcases.jar,Ltestcases/TC_DefaultGraphCellEditor_List,SENECA,0-1-CFA,240,4
jgraph-testcases.jar,Ltestcases/TC_DefaultGraphModel_List,SENECA,0-1-CFA,229,3
jgraph-testcases.jar,Ltestcases/TC_JGraph_List,SENECA,0-1-CFA,220,3
jgraph-testcases.jar,Ltestcases/TC_AttributeMap_SerializablePoint2D_Array,SENECA,0-1-CFA,211,3
jgraph-testcases.jar,Ltestcases/TC_AttributeMap_SerializablePoint2D_List,SENECA,0-1-CFA,355,3
jgraph-testcases.jar,Ltestcases/TC_JGraph_Map,SENECA,0-1-CFA,382,3
jgraph-testcases.jar,Ltestcases/TC_DefaultGraphModel_Array,SENECA,0-1-CFA,220,3
jgraph-testcases.jar,Ltestcases/TC_GraphLayoutCache_Set,SENECA,0-1-CFA,311,4
jgraph-testcases.jar,Ltestcases/TC_AttributeMap_SerializablePoint2D_Map,SENECA,0-1-CFA,326,3
jgraph-testcases.jar,Ltestcases/TC_DefaultGraphModel_Set,SENECA,0-1-CFA,314,3
jgraph-testcases.jar,Ltestcases/TC_GraphLayoutCache_Map,SENECA,0-1-CFA,414,4
jgraph-testcases.jar,Ltestcases/TC_AttributeMap_SerializableRectangle2D_Set,SENECA,0-1-CFA,221,3
jgraph-testcases.jar,Ltestcases/TC_JGraph_Simple,SENECA,0-1-CFA,180,3
